JH,SJ,YZB,LY,DYM,CC1,CC2,YCYE,CCCD,RCY,YCY
喇5-203,198202,6934364,9.25,68.1,0,0,7930.07,11.744,283.22,66.2
喇5-203,198203,6934364,9.25,68.1,0,0,8328.43,11.8551,268.66,63.03
喇5-203,198204,6934364,8.85,68.1,0,0,8005.04,11.9625,266.83,61.18
喇5-203,198205,6934364,8.85,68.1,0,0,8544.31,12.0706,275.62,60.38
喇5-203,198206,6934364,8.85,68.1,0,0,4634.83,12.1734,185.39,38.77
喇5-203,198207,6934364,8.85,68.1,0,0,5156.04,12.2756,166.32,31.53
喇5-203,198208,6934364,9.26,68.1,0,0,4913.05,12.3797,158.49,27.13
喇5-203,198209,6934364,8.72,68.1,0,0,4334.03,12.4795,144.47,24.69
喇5-203,198210,6934364,8.72,68.1,0,0,4707.1,12.5841,151.84,24.71
喇5-203,198211,6934364,8.59,68.1,0,0,4685.42,12.6881,156.18,30.02
喇5-203,198212,6934364,8.59,68.1,0,0,4624.9,12.7957,149.19,27.24
喇5-203,198301,6934364,8.59,68.1,0,0,4933.91,12.9005,159.16,28.79
喇5-203,198302,6934364,8.46,68.1,0,0,4544.46,12.9932,162.3,28.56
喇5-203,198303,6934364,8.46,68.1,0,0,5019.55,13.0897,161.92,28.18
喇5-203,198304,6934364,8.46,68.1,0,0,5531.6,13.1796,184.39,27.32
喇5-203,198305,6934364,8.01,68.1,0,0,4616.58,13.2703,148.92,17.27
喇5-203,198306,6934364,8.01,68.1,0,0,3411.28,13.3534,113.71,16.59
喇5-211,198210,6933981,8.87,25.6,0,0,4469.53,12.5841,144.18,63.38
喇5-211,198211,6933981,8.87,25.6,0,0,4785.68,12.6881,159.52,54.74
喇5-211,198212,6933981,8.93,25.6,0,0,6482.98,12.7957,209.13,61.98
喇5-211,198301,6933981,8.93,25.6,0,0,7068.66,12.9005,228.02,59.53
喇5-211,198302,6933981,9.65,25.6,0,0,6404.26,12.9932,237.19,53.49
喇5-211,198303,6933981,9.65,25.6,0,0,7220.11,13.0897,232.91,48.36
喇5-211,198304,6933981,9.65,25.6,0,0,6674.71,13.1796,222.49,42.31
喇5-211,198305,6933981,9.28,25.6,0,0,6627.83,13.2703,220.93,44.74
喇5-211,198306,6933981,9.28,25.6,0,0,6558.41,13.3534,218.61,33.81
喇5-211,198307,6933981,9.28,25.6,0,0,6925.32,13.4373,223.4,33.65
喇5-211,198308,6933981,9.28,25.6,0,0,6775.67,13.5209,218.57,30.74
喇5-211,198309,6933981,9.28,25.6,0,0,6643.15,13.6033,221.44,26.11
喇5-211,198310,6933981,9.28,25.6,0,0,6550.3,13.6926,211.3,22.28
喇5-211,198311,6933981,9.28,25.6,0,0,6791,13.786,226.37,20.04
喇5-211,198312,6933981,9.28,25.6,0,0,7057.84,13.8857,227.67,20.21
喇5-211,198401,6933981,9.28,25.6,0,0,6770.2,13.9802,218.39,21.48
喇5-230,198812,6932910,9.46,26.9,3,6,3882.01,21.0571,125.23,38.73
喇5-230,198901,6932910,9.46,26.9,3,6,3815.94,21.1755,123.09,28.92
喇5-230,198902,6932910,9.46,26.9,3,6,3382.99,21.2805,120.82,32.85
喇5-230,198903,6932910,9.46,26.9,3,6,3612.91,21.3966,124.58,30.05
喇5-230,198904,6932910,9.46,26.9,0,0,5096.27,21.5071,196.01,43.57
喇5-230,198905,6932910,9.46,26.9,0,0,5979.8,21.6193,192.9,46.83
喇5-230,198906,6932910,4.57,26.9,0,0,5062.89,21.7239,194.73,44.04
喇5-230,198907,6932910,4.57,26.9,0,0,6078.07,21.829,196.07,28.86
喇5-230,198908,6932910,4.57,26.9,0,0,5876.89,21.9367,189.58,27.3
喇5-230,198909,6932910,4.57,26.9,0,0,5506.97,22.0418,183.57,27.01
喇5-230,198910,6932910,4.57,26.9,0,0,5009.12,22.15,161.58,21.62
喇5-230,198911,6932910,4.57,26.9,0,0,4551.13,22.2564,156.94,24.23
喇5-230,198912,6932910,4.57,26.9,0,0,4966.47,22.3645,160.21,22.85
喇5-230,199001,6932910,4.57,26.9,0,0,5074.98,22.474,163.71,20.92
喇5-230,199002,6932910,4.57,26.9,0,0,4784.88,22.5714,170.89,22.9
喇5-230,199003,6932910,4.66,26.9,0,0,5337.37,22.6763,172.17,19.34
喇5-230,199004,6932910,4.47,26.9,0,0,5681.99,22.7788,189.4,20.57
喇5-230,199005,6932910,4.47,26.9,0,0,6696.43,22.8853,216.01,20.27
喇5-230,199006,6932910,4.47,26.9,0,0,6604.04,22.9864,220.13,24.14
喇5-230,199007,6932910,4.04,26.9,0,0,6704.74,23.0853,223.49,21.25
喇5-230,199008,6932910,4.04,26.9,0,0,6736.15,23.1824,224.54,20.2
喇5-230,199009,6932910,4.04,26.9,0,0,6382.3,23.2813,212.74,14.07
喇5-230,199010,6932910,4.56,26.9,0,0,6368.44,23.3841,205.43,18
喇5-230,199011,6932910,4.56,26.9,0,0,5991.49,23.4852,199.72,20.66
喇5-230,199012,6932910,4.56,26.9,0,0,6553.22,23.5894,211.39,20.03
喇5-24,198201,6932366,8.62,72.3,0,0,4838.98,11.6433,156.1,63.76
喇5-24,198202,6932366,8.62,72.3,0,0,4791.1,11.744,171.11,59.1
喇5-24,198203,6932366,8.62,72.3,0,0,5203.91,11.8551,167.87,60.55
喇5-24,198204,6932366,8.98,72.3,0,0,5268.95,11.9625,175.63,46.58
喇5-24,198205,6932366,8.98,72.3,0,0,4955.5,12.0706,159.85,30.04
喇5-24,198206,6932366,8.98,72.3,0,0,4233.77,12.1734,141.13,28.6
喇5-24,198207,6932366,9.32,72.3,0,0,4536.37,12.2756,146.33,30.6
喇5-24,198208,6932366,9.32,72.3,0,0,5386.38,12.3797,173.75,28.76
喇5-24,198209,6932366,9.32,72.3,0,0,5061.19,12.4795,168.71,38.03
喇5-24,198210,6932366,9.32,72.3,0,0,5455.93,12.5841,176,30.1
喇5-24,198211,6932366,9,72.3,0,0,5023.25,12.6881,167.44,36.58
喇5-24,198212,6932366,9,72.3,0,0,5242.75,12.7957,169.12,40.82
喇5-24,198301,6932366,9.11,72.3,0,0,4154.11,12.9005,134,26.75
喇5-24,198302,6932366,9.11,72.3,0,0,2500.76,12.9932,89.31,20.9
喇5-24,198303,6932366,9.11,72.3,0,0,5118.72,13.0897,165.12,25.85
喇5-24,198304,6932366,8.99,72.3,0,0,4665.26,13.1796,155.51,17.49
喇5-24,198305,6932366,8.99,72.3,0,0,4897.85,13.2703,158,18.99
喇5-24,198306,6932366,8.99,72.3,0,0,4951.04,13.3534,165.03,14.42
喇5-243,198811,6932085,9.57,76.2,0,0,3232.57,20.9342,146.94,44.86
喇5-243,198812,6932085,9.57,76.2,0,0,6940.29,21.0571,223.88,70.34
喇5-243,198901,6932085,9.57,76.2,0,0,6446.13,21.1755,207.94,60.56
喇5-243,198902,6932085,9.57,76.2,0,0,5883.38,21.2805,210.12,52.61
喇5-243,198903,6932085,9.57,76.2,0,0,6545.33,21.3966,211.14,56.07
喇5-243,198904,6932085,9.57,76.2,0,0,6032.64,21.5071,201.09,50.71
喇5-243,198905,6932085,9.57,76.2,0,0,6148.53,21.6193,198.34,45.58
喇5-243,198906,6932085,6.55,76.2,0,0,5951.05,21.7239,205.21,41.37
喇5-243,198907,6932085,7.21,76.2,0,0,6543.47,21.829,211.08,43.9
喇5-243,198908,6932085,7.21,76.2,0,0,6139.26,21.9367,198.04,46.62
喇5-243,198909,6932085,7.21,76.2,0,0,5842.58,22.0418,194.75,47.62
喇5-243,198910,6932085,7.21,76.2,0,0,3990.24,22.15,128.72,26.89
喇5-243,198911,6932085,6.48,76.2,0,0,2968.57,22.2564,98.95,21.73
喇5-243,198912,6932085,6.48,76.2,0,0,2945.4,22.3645,95.01,20.25
喇5-243,199001,6932085,6.48,76.2,0,0,3205.01,22.474,106.83,19.89
喇5-243,199002,6932085,6.48,76.2,0,0,3070.12,22.5714,109.65,20.06
喇5-243,199003,6932085,6.48,76.2,0,0,3491.42,22.6763,112.63,19.28
喇5-243,199004,6932085,6.48,76.2,0,0,3422.13,22.7788,114.07,17.55
喇5-243,199005,6932085,7.51,76.2,0,0,3715,22.8853,123.83,18.17
喇6-121,198501,6938921,5.46,70.4,0,0,4164.19,15.1974,134.33,37.26
喇6-121,198502,6938921,5.46,70.4,0,0,3525.87,15.3156,125.92,31.6
喇6-121,198503,6938921,5.61,70.4,0,0,4038.17,15.4476,130.26,31.26
喇6-121,198504,6938921,5.48,70.4,0,0,3865.58,15.5747,128.85,27.15
喇6-121,198505,6938921,10.79,70.4,0,0,3306.7,15.7019,106.67,21.53
喇6-121,198506,6938921,4.84,70.4,0,0,3475.64,15.8221,115.85,23.07
喇6-121,198507,6938921,3.58,70.4,0,0,3810.78,15.95,122.93,23.83
喇6-121,198508,6938921,3.58,70.4,0,0,3706.68,16.076,119.57,22.36
喇6-121,198509,6938921,8.33,70.4,3,6,4453.68,16.1981,148.46,24.08
喇6-121,198510,6938921,9.71,70.4,0,0,4243.64,16.3242,136.89,24.63
喇6-121,198511,6938921,9.32,70.4,0,0,4025.39,16.453,134.18,22.92
喇6-121,198512,6938921,9.32,70.4,0,0,3610.79,16.5844,116.48,19.97
喇6-121,198601,6938921,9.32,70.4,0,0,3472.13,16.7198,112,19.91
喇6-121,198602,6938921,9.32,70.4,0,0,3200.61,16.8404,114.31,19.69
喇6-121,198603,6938921,9.32,70.4,0,0,3558.07,16.9721,114.78,19.2
喇6-121,198604,6938921,9.32,70.4,0,0,3552.58,17.0998,118.42,17.19
喇6-121,198605,6938921,9.32,70.4,0,0,4048.08,17.231,130.58,17.19
喇6-121,198606,6938921,9.32,70.4,0,0,4058.13,17.3584,135.27,17.83
喇6-121,198607,6938921,9.32,70.4,0,0,4104.76,17.4919,132.41,16.13
喇6-121,198608,6938921,9.32,70.4,0,0,4020.65,17.6225,129.7,14.13
喇6-121,198609,6938921,9.32,70.4,3,6,3996.88,17.7487,133.23,14.17
喇6-13,198010,6938446,9.86,53.4,0,0,7937.03,9.8754,264.57,105.72
喇6-13,198011,6938446,9.86,53.4,0,0,7464.95,9.9944,248.83,102.89
喇6-13,198012,6938446,9.86,53.4,0,0,8074.19,10.1115,260.46,89.58
喇6-13,198101,6938446,9.94,53.4,0,0,8316.24,10.232,268.27,100.4
喇6-13,198102,6938446,9.94,53.4,0,0,7696.96,10.3441,274.89,92.31
喇6-13,198103,6938446,9.94,53.4,0,0,8632.16,10.4706,278.46,99.01
喇6-13,198104,6938446,10.24,53.4,0,0,8071.22,10.5938,269.04,87.48
喇6-13,198105,6938446,10.24,53.4,0,0,7347.83,10.7192,237.03,84.8
喇6-13,198106,6938446,10.24,53.4,0,0,8943.59,10.8353,298.12,96.9
喇6-13,198107,6938446,9.93,53.4,0,0,8947.18,10.9542,288.62,100.61
喇6-13,198108,6938446,9.93,53.4,0,0,8517.28,11.0722,274.75,89
喇6-13,198109,6938446,9.93,53.4,0,0,8579.2,11.1849,285.97,87.48
喇6-13,198110,6938446,10.07,53.4,0,0,8950.77,11.2996,288.73,84.8
喇6-13,198111,6938446,10.07,53.4,0,0,8213.02,11.4119,273.77,80
喇6-13,198112,6938446,10.01,53.4,0,0,8600.74,11.5308,277.44,82.57
喇6-13,198201,6938446,10.01,53.4,0,0,8550.64,11.6433,275.83,83.07
喇6-13,198202,6938446,10.01,53.4,0,0,8169.45,11.744,291.77,88.46
喇6-13,198203,6938446,10.01,53.4,0,0,8403.4,11.8551,271.08,80.54
喇6-13,198204,6938446,10.01,53.4,0,0,8398.88,11.9625,279.96,81.24
喇6-13,198205,6938446,10.22,53.4,0,0,8822.53,12.0706,284.6,85.35
喇6-13,198206,6938446,10.22,53.4,0,0,8341.98,12.1734,278.07,75.49
喇6-13,198207,6938446,10.22,53.4,0,0,8673.49,12.2756,279.79,80.63
喇6-13,198208,6938446,10.72,53.4,0,0,9050.16,12.3797,291.94,94.23
喇6-13,198209,6938446,10.72,53.4,0,0,8840.6,12.4795,294.69,93.16
喇6-13,198210,6938446,10.72,53.4,0,0,9372.64,12.5841,302.34,93.71
喇6-13,198211,6938446,9.8,53.4,0,0,9238.05,12.6881,318.55,81.89
喇6-13,198212,6938446,9.8,53.4,0,0,10174.77,12.7957,328.22,94.56
喇6-13,198301,6938446,9.8,53.4,0,0,9939.94,12.9005,320.64,85.73
喇6-13,198302,6938446,10.64,53.4,0,0,9243.98,12.9932,330.14,83.32
喇6-13,198303,6938446,10.64,53.4,0,0,10406.92,13.0897,335.71,76.37
喇6-13,198304,6938446,10.64,53.4,0,0,10144.58,13.1796,338.15,73.92
喇6-13,198305,6938446,9.76,53.4,0,0,11005.51,13.2703,355.02,96.05
喇6-13,198306,6938446,9.76,53.4,0,0,10675.56,13.3534,355.85,81.2
喇6-13,198307,6938446,9.76,53.4,0,0,10516.9,13.4373,339.25,75.64
喇6-13,198308,6938446,9.71,53.4,0,0,10772.02,13.5209,347.48,77.73
喇6-13,198309,6938446,9.71,53.4,0,0,10232.03,13.6033,341.07,71.94
喇6-13,198310,6938446,9.71,53.4,0,0,10828.82,13.6926,349.32,70.78
喇6-13,198311,6938446,9.85,53.4,0,0,10791.86,13.786,359.73,81.86
喇6-13,198312,6938446,9.85,53.4,0,0,11129.02,13.8857,359,75.84
喇6-13,198401,6938446,9.85,53.4,0,0,10535.57,13.9802,339.86,72.56
喇6-13,198402,6938446,9.79,53.4,0,0,9973.2,14.0674,343.9,74.81
喇6-13,198403,6938446,9.79,53.4,0,0,10352.17,14.1611,333.94,69.26
喇6-13,198404,6938446,9.79,53.4,0,0,10328.7,14.2502,344.29,72.64
喇6-13,198405,6938446,9.51,53.4,0,0,10984.95,14.3479,366.17,77.68
喇6-13,198406,6938446,9.51,53.4,0,0,10690.29,14.448,356.34,72.35
喇6-13,198407,6938446,9.51,53.4,0,0,11629.9,14.5486,375.16,70.85
喇6-13,198408,6938446,9.7,53.4,0,0,11788.96,14.6466,392.97,74.66
喇6-13,198409,6938446,9.7,53.4,0,0,10765.91,14.7441,358.86,64.52
喇6-13,198410,6938446,9.28,53.4,0,0,9592.49,14.8456,319.75,56.53
喇6-13,198411,6938446,9.28,53.4,0,0,9304.79,14.9538,310.16,60.38
喇6-13,198412,6938446,9.28,53.4,0,0,10120.96,15.0718,326.48,53.58
喇6-13,198501,6938446,9.28,53.4,0,0,10260.72,15.1974,330.99,59.71
喇6-13,198502,6938446,9.58,53.4,0,0,9121.95,15.3156,325.78,57.86
喇6-13,198503,6938446,9.58,53.4,0,0,9667.14,15.4476,311.84,57.59
喇6-13,198504,6938446,9.58,53.4,0,0,9959.36,15.5747,331.98,57.23
喇6-13,198505,6938446,9.58,53.4,0,0,8113.78,15.7019,261.73,49.75
喇6-13,198506,6938446,9.58,53.4,0,0,4242.73,15.8221,146.3,24.56
喇6-13,198507,6938446,9.58,53.4,0,0,5670.97,15.95,182.93,25.36
喇6-13,198508,6938446,10.21,53.4,0,0,6248.11,16.076,201.55,34.08
喇6-13,198509,6938446,10.21,53.4,0,0,7018.86,16.1981,233.96,39.66
喇6-13,198510,6938446,10.21,53.4,0,0,7452.63,16.3242,240.41,37.5
喇6-13,198511,6938446,10.21,53.4,0,0,7540.29,16.453,251.34,42.74
喇6-13,198512,6938446,10.21,53.4,0,0,7593.26,16.5844,244.94,35.67
喇6-13,198601,6938446,10.21,53.4,0,0,7584.2,16.7198,244.65,36.27
喇6-13,198602,6938446,10.24,53.4,0,0,6514.59,16.8404,232.66,33.27
喇6-13,198603,6938446,10.24,53.4,0,0,7164.59,16.9721,231.12,34.3
喇6-13,198604,6938446,10.24,53.4,0,0,7912.4,17.0998,376.78,55.24
喇6-13,198605,6938446,10.24,53.4,0,0,11592.06,17.231,373.94,46.54
喇6-13,198606,6938446,10.24,53.4,0,0,10144.88,17.3584,338.16,38.79
喇6-13,198607,6938446,10.24,53.4,0,0,11414.7,17.4919,368.22,49.34
喇6-13,198608,6938446,10.24,53.4,0,0,11506.12,17.6225,371.17,45.09
喇6-13,198609,6938446,10.24,53.4,0,0,9919.98,17.7487,330.67,38.52
喇6-13,198610,6938446,10.24,53.4,0,0,10962.17,17.8803,353.62,42.82
喇6-13,198611,6938446,10.24,53.4,0,0,10650.43,18.0055,355.01,39.52
喇6-133,197903,6938164,9.59,95,0,0,1717.06,7.4458,55.39,21.66
喇6-133,197904,6938164,9.64,95,0,0,1685.6,7.5747,58.12,22.21
喇6-133,197905,6938164,9.64,95,0,0,1921.56,7.7066,61.99,23.8
喇6-133,197906,6938164,10.18,95,0,0,1853.67,7.8339,61.79,25.36
喇6-133,197907,6938164,10.18,95,0,0,1849.53,7.9626,59.66,20.48
喇6-133,197908,6938164,10.18,95,0,0,1756.8,8.0912,56.67,20.38
喇6-133,197909,6938164,10.18,95,0,0,1678.98,8.2135,55.97,19.48
喇6-133,197910,6938164,10.27,95,0,0,1730.31,8.3393,57.68,16.78
喇6-133,197911,6938164,10.27,95,0,0,1829.66,8.4624,60.99,16.81
喇6-133,197912,6938164,10.27,95,0,0,2011.8,8.5893,64.9,19.52
喇6-133,198001,6938164,10.27,95,0,0,1953.12,8.7183,63,20.85
喇6-133,198002,6938164,10.59,95,0,0,1940.5,8.8417,69.3,23.83
喇6-133,198003,6938164,10.59,95,0,0,1923.67,8.9756,62.05,18.92
喇6-133,198004,6938164,10.61,95,0,0,1957.33,9.0995,67.49,18.83
喇6-133,198005,6938164,10.61,95,0,0,2311.6,9.2281,74.57,19.98
喇6-133,198006,6938164,10.61,95,0,0,2383.13,9.3598,79.44,16.49
喇6-133,198007,6938164,10.36,95,0,0,2600.24,9.4968,83.88,15.85
喇6-133,198008,6938164,10.36,95,0,0,2598.55,9.6281,83.82,13.95
喇6-133,198009,6938164,10.36,95,0,0,3297.84,9.7494,109.93,14.87
喇6-163,198412,6936457,9.51,33.3,0,0,4681.51,15.0718,151.02,48.28
喇6-163,198501,6936457,9.51,33.3,0,0,5221.68,15.1974,168.44,49.93
喇6-163,198502,6936457,9.94,33.3,0,0,5418.93,15.3156,193.53,58.05
喇6-163,198503,6936457,9.94,33.3,0,0,6163.19,15.4476,198.81,55.03
喇6-163,198504,6936457,9.94,33.3,0,0,5548.6,15.5747,184.95,52.84
喇6-163,198505,6936457,9.94,33.3,0,0,4238.16,15.7019,141.27,39.85
喇6-163,198506,6936457,9.94,33.3,0,0,2439.16,15.8221,81.31,19.21
喇6-163,198507,6936457,9.94,33.3,0,0,3497.56,15.95,112.82,21.92
喇6-163,198508,6936457,9.72,33.3,0,0,3780.65,16.076,121.96,21.98
喇6-163,198509,6936457,9.72,33.3,0,0,3624.49,16.1981,120.82,20.73
喇6-163,198510,6936457,9.72,33.3,0,0,3949.59,16.3242,127.41,25.57
喇6-163,198511,6936457,9.72,33.3,0,0,4260.08,16.453,142,31.2
喇6-163,198512,6936457,9.72,33.3,0,0,4247.29,16.5844,137.01,25.1
喇6-163,198601,6936457,9.72,33.3,0,0,4074.59,16.7198,131.44,23.5
喇6-163,198602,6936457,9.72,33.3,0,0,3739.08,16.8404,133.54,27.92
喇6-163,198603,6936457,9.72,33.3,0,0,4147.73,16.9721,133.8,21.56
喇6-163,198604,6936457,9.72,33.3,0,0,4188.86,17.0998,139.63,16.64
喇6-163,198605,6936457,9.91,33.3,0,0,3885.35,17.231,129.51,19.53
喇6-163,198606,6936457,9.91,33.3,0,0,3967.63,17.3584,132.25,21.54
喇6-163,198607,6936457,9.91,33.3,0,0,4522.55,17.4919,145.89,19.38
喇6-163,198608,6936457,9.91,33.3,0,0,4282.11,17.6225,142.74,17.98
喇6-163,198609,6936457,9.91,33.3,0,0,3437.39,17.7487,114.58,16.21
喇6-163,198610,6936457,9.91,33.3,0,0,3757.36,17.8803,121.21,11.94
喇6-163,198611,6936457,9.91,33.3,0,0,4247.37,18.0055,141.58,19.96
喇6-163,198612,6936457,9.91,33.3,0,0,4126.7,18.1354,133.12,16.87
喇6-163,198701,6936457,9.91,33.3,0,0,3556.36,18.2675,114.72,16.47
喇6-163,198702,6936457,9.91,33.3,0,0,2939.33,18.3836,108.86,13.43
喇6-163,198703,6936457,9.91,33.3,0,0,2612.11,18.5134,87.07,12.47
喇6-163,198704,6936457,9.91,33.3,0,0,2191.41,18.636,73.05,9.32
喇6-163,198705,6936457,9.49,33.3,0,0,3114.15,18.7615,100.46,13.75
喇6-171,198507,6936067,8.78,65.8,0,0,2933.2,15.95,94.62,39.77
喇6-171,198508,6936067,9.05,65.8,0,0,2974.29,16.076,95.94,32.96
喇6-171,198509,6936067,9.05,65.8,0,0,2869.27,16.1981,95.64,28.77
喇6-171,198510,6936067,9.05,65.8,0,0,2879.32,16.3242,92.88,25.07
喇6-171,198511,6936067,9.05,65.8,0,0,2794.39,16.453,93.15,23.32
喇6-171,198512,6936067,9.05,65.8,0,0,2840.97,16.5844,91.64,23.51
喇6-171,198601,6936067,9.05,65.8,0,0,2669.46,16.7198,86.11,22.8
喇6-171,198602,6936067,9.05,65.8,0,0,2443.66,16.8404,87.27,17.99
喇6-171,198603,6936067,9.4,65.8,0,0,2737.11,16.9721,91.24,18.53
喇6-171,198604,6936067,9.4,65.8,0,0,2723.4,17.0998,90.78,15.66
喇6-173,198202,6935885,9.1,75.8,0,0,3596.04,11.744,133.19,56.34
喇6-173,198203,6935885,9.1,75.8,0,0,6856.95,11.8551,221.19,80.66
喇6-173,198204,6935885,9.1,75.8,0,0,6108.11,11.9625,203.6,58.68
喇6-173,198205,6935885,9.14,75.8,0,0,6232.77,12.0706,207.76,61.03
喇6-173,198206,6935885,9.14,75.8,0,0,6377.3,12.1734,212.58,62
喇6-173,198207,6935885,9.14,75.8,0,0,6983.41,12.2756,225.27,61.6
喇6-173,198208,6935885,9.38,75.8,0,0,7438.68,12.3797,247.96,69.52
喇6-173,198209,6935885,9.38,75.8,0,0,7197.49,12.4795,239.92,69.43
喇6-173,198210,6935885,9.38,75.8,0,0,7509.13,12.5841,242.23,62.79
喇6-173,198211,6935885,9.33,75.8,0,0,7058.39,12.6881,235.28,55.61
喇6-173,198212,6935885,9.33,75.8,0,0,7137.88,12.7957,230.25,57.43
喇6-173,198301,6935885,9.33,75.8,0,0,7352.63,12.9005,237.18,66.54
喇6-173,198302,6935885,9.61,75.8,0,0,6921.72,12.9932,256.36,65.84
喇6-173,198303,6935885,9.61,75.8,0,0,7720.45,13.0897,249.05,54.7
喇6-173,198304,6935885,9.61,75.8,0,0,7497.78,13.1796,249.93,54.21
喇6-173,198305,6935885,9.82,75.8,0,0,7548.26,13.2703,251.61,61.24
喇6-173,198306,6935885,9.82,75.8,0,0,7239.05,13.3534,241.3,56.58
喇6-173,198307,6935885,9.82,75.8,0,0,7699.71,13.4373,248.38,67.26
喇6-173,198308,6935885,9.59,75.8,0,0,7614.97,13.5209,253.83,65.03
喇6-173,198309,6935885,9.59,75.8,0,0,7320.18,13.6033,244.01,50
喇6-173,198310,6935885,9.59,75.8,0,0,7428.36,13.6926,239.62,53.62
喇6-173,198311,6935885,9.35,75.8,0,0,7049.73,13.786,243.09,51.6
喇6-173,198312,6935885,9.35,75.8,0,0,7413.03,13.8857,239.13,55.46
喇6-173,198401,6935885,9.35,75.8,0,0,7358.65,13.9802,237.38,51.76
喇6-173,198402,6935885,9.65,75.8,0,0,7079.63,14.0674,252.84,46.16
喇6-173,198403,6935885,9.65,75.8,0,0,7658.52,14.1611,247.05,42.2
喇6-173,198404,6935885,9.65,75.8,0,0,6883.19,14.2502,229.44,45.52
喇6-173,198405,6935885,9.13,75.8,0,0,5732.37,14.3479,191.08,33.15
喇6-173,198406,6935885,9.13,75.8,0,0,7098.76,14.448,236.63,36.01
喇6-173,198507,6935885,9.76,75.8,0,0,5374.18,15.95,173.36,63.84
喇6-173,198508,6935885,9.76,75.8,0,0,5050.91,16.076,162.93,47.43
喇6-173,198509,6935885,9.76,75.8,0,0,5084.7,16.1981,175.33,33.32
喇6-173,198510,6935885,9.76,75.8,0,0,5988.77,16.3242,193.19,45.81
喇6-173,198511,6935885,9.76,75.8,0,0,7143.96,16.453,238.13,53.39
喇6-173,198512,6935885,9.76,75.8,0,0,6651.75,16.5844,214.57,36.29
喇6-173,198601,6935885,9.76,75.8,0,0,5752.15,16.7198,185.55,28.93
喇6-173,198602,6935885,9.76,75.8,0,0,3938.37,16.8404,140.66,19.79
喇6-173,198603,6935885,9.76,75.8,0,0,6035.55,16.9721,194.7,28.13
喇6-173,198604,6935885,9.45,75.8,0,0,4934.85,17.0998,170.17,23.17
喇6-173,198605,6935885,9.45,75.8,0,0,5402.92,17.231,174.29,24.74
喇6-173,198606,6935885,9.45,75.8,0,0,5416.64,17.3584,180.55,24.44
喇6-173,198607,6935885,9.45,75.8,0,0,5643.36,17.4919,182.04,30.55
喇6-173,198608,6935885,9.45,75.8,0,0,5865.51,17.6225,189.21,34.8
喇6-173,198609,6935885,9.56,75.8,0,0,5556.51,17.7487,191.6,30.29
喇6-173,198610,6935885,9.56,75.8,0,0,5390.12,17.8803,173.87,20.58
喇6-173,198611,6935885,9.56,75.8,0,0,4488.72,18.0055,149.62,21.39
喇6-173,198612,6935885,9.56,75.8,0,0,4390.9,18.1354,141.64,20.58
喇6-173,198701,6935885,9.56,75.8,0,0,4325.78,18.2675,139.54,22.38
喇6-173,198702,6935885,9.56,75.8,0,0,3778.87,18.3836,134.96,19.9
喇6-173,198703,6935885,9.56,75.8,0,0,4351.02,18.5134,140.36,20.66
喇6-173,198704,6935885,9.56,75.8,0,0,3895.73,18.636,129.86,14.71
喇6-173,198705,6935885,9.56,75.8,0,0,3701.27,18.7615,123.38,12.5
喇6-181,198106,6935502,7.43,40.7,0,0,5316.79,10.8353,177.23,70.09
喇6-181,198107,6935502,8.24,40.7,0,0,5604.89,10.9542,186.83,64.86
喇6-181,198108,6935502,8.24,40.7,0,0,5241.4,11.0722,169.08,60.62
喇6-181,198109,6935502,8.24,40.7,0,0,5181.27,11.1849,172.71,64.83
喇6-181,198110,6935502,7.75,40.7,0,0,5304.23,11.2996,171.1,61.87
喇6-181,198111,6935502,7.75,40.7,0,0,4641.87,11.4119,154.73,54.51
喇6-181,198112,6935502,7.77,40.7,0,0,4867.14,11.5308,162.24,60.34
喇6-181,198201,6935502,7.77,40.7,0,0,5845.25,11.6433,188.56,65.42
喇6-181,198202,6935502,7.77,40.7,0,0,5469.48,11.744,195.34,66.68
喇6-181,198203,6935502,7.77,40.7,0,0,5416.19,11.8551,174.72,59.44
喇6-181,198204,6935502,7.77,40.7,0,0,5281.6,11.9625,176.05,57.69
喇6-181,198205,6935502,7.96,40.7,0,0,5285.21,12.0706,176.17,55.43
喇6-181,198206,6935502,7.96,40.7,0,0,4783.88,12.1734,159.46,49.41
喇6-181,198207,6935502,7.96,40.7,0,0,4651.09,12.2756,150.04,45.11
喇6-181,198208,6935502,7.74,40.7,0,0,4895.89,12.3797,163.2,45.26
喇6-181,198209,6935502,7.74,40.7,0,0,4199.44,12.4795,139.98,41.28
喇6-181,198210,6935502,7.74,40.7,0,0,6009.65,12.5841,193.86,51.43
喇6-181,198211,6935502,7.9,40.7,0,0,5664.59,12.6881,195.33,64.41
喇6-181,198212,6935502,7.74,40.7,0,0,5356.57,12.7957,178.55,65.97
喇6-181,198301,6935502,7.74,40.7,0,0,5374.74,12.9005,173.38,51.56
喇6-181,198302,6935502,7.92,40.7,0,0,5296.31,12.9932,196.16,55.99
喇6-181,198303,6935502,7.92,40.7,0,0,6394.34,13.0897,206.27,53.1
喇6-181,198304,6935502,7.92,40.7,0,0,5868.77,13.1796,195.63,46.94
喇6-181,198305,6935502,8.81,40.7,0,0,5703.79,13.2703,190.13,46.43
喇6-181,198306,6935502,8.81,40.7,0,0,5888.6,13.3534,196.29,45.68
喇6-181,198307,6935502,8.81,40.7,0,0,5476.61,13.4373,176.66,41.09
