JH,SJ,YZB,LY,DYM,CC1,CC2,YCYE,CCCD,RCY,RCYE,HSL,YCY
北2-丁3-642,199612,6924449,4.1,525,2.1,6,1247.3,26.5843,6.61,44.55,85.16,6.61
北2-丁3-642,199701,6924449,6.6,274,2.1,6,1273.8,26.6843,5.53,41.09,86.55,5.53
北3-3-433,201308,6927487.33,8.09,557.49,3,6,741.39,38.5254,5.79,23.92,75.78,5.79
北3-3-433,201309,6927487.33,4.06,557.49,3,6,350.12,38.5707,2.67,11.68,77.12,2.67
北3-3-433,201310,6927487.33,3.85,589.85,3,6,347,38.6167,2.19,11.2,80.4,2.19
北3-3-433,201311,6927487.33,3.92,578.31,3,6,311,38.6624,1.87,10.37,81.99,1.87
北3-3-433,201312,6927487.33,3.9,573.48,3,6,315,38.7074,1.82,10.26,82.22,1.82
北3-3-433,201401,6927487.33,3.77,590.02,3,6,328,38.753,1.81,10.59,82.93,1.81
北3-3-433,201402,6927487.33,3.65,605.19,3,6,281,38.7932,1.68,10.04,83.27,1.68
北3-3-433,201403,6927487.33,5.06,359.02,3,6,506,38.8376,3.94,31.66,87.55,3.94
北3-3-433,201404,6927487.33,5.19,344.78,3,6,847,38.883,3.63,28.45,87.25,3.63
北3-3-433,201405,6927487.33,3.49,564.46,3,6,846,38.9321,3.66,27.4,86.64,3.66
北3-3-433,201406,6927487.33,3.41,580.16,3,6,821,38.9805,3.61,27.44,86.85,3.61
北3-3-433,201407,6927487.33,3.53,568.56,3,6,624,39.03,2.56,20.23,87.34,2.56
北3-3-433,201408,6927487.33,3.4,584.25,3,6,529,39.0754,2.17,17.39,87.52,2.17
北3-3-433,201409,6927487.33,3.6,555.31,3,6,489,39.1165,1.8,16.31,88.96,1.8
北3-3-433,201410,6927487.33,3.4,586.41,3,6,515,39.1597,2.01,16.69,87.96,2.01
北3-3-433,201411,6927487.33,3.55,567.9,3,6,528,39.2036,2.2,17.61,87.5,2.2
北3-3-433,201412,6927487.33,3.5,575.51,3,6,540,39.2474,1.97,17.46,88.7,1.97
北3-5-428,199412,6926869,1.8,909,3,6,155.6,23.9029,1.87,5.02,62.66,1.87
北3-5-428,199501,6926869,2,819,3,6,154.5,24.0206,1.85,4.98,62.98,1.85
北3-5-428,199502,6926869,2.4,794,3,6,142.7,24.1289,1.74,5.1,65.94,1.74
北3-5-428,199503,6926869,2.7,781,3,6,159,24.2465,1.17,5.13,77.17,1.17
北3-5-428,199504,6926869,2.1,859,3,6,210,24.3586,1.81,7,74.14,1.81
北3-5-428,199505,6926869,1.6,903,3,6,216.7,24.4744,1.81,6.99,74.11,1.81
北3-5-428,199506,6926869,2.1,821,3,6,209.4,24.5871,1.7,6.98,75.64,1.7
北3-5-428,199507,6926869,2.7,830,3,6,217,24.7014,1.57,7,77.51,1.57
北3-5-428,199508,6926869,2.2,835,3,6,209.9,24.8121,1.18,6.77,82.52,1.18
北3-5-428,199509,6926869,2,814,3,6,213.6,24.9211,1.14,7.12,84.04,1.14
北3-5-428,199510,6926869,2.4,867,3,6,216.7,25.0356,1.74,6.99,75.13,1.74
北3-5-428,199511,6926869,1.6,917,3,6,243.7,25.1557,1.53,8.12,81.12,1.53
北3-5-428,199512,6926869,2.3,858,3,6,224.4,25.2708,0.91,7.24,87.43,0.91
北3-5-428,199601,6926869,1.2,939,3,6,226.8,25.3848,0.97,7.32,86.77,0.97
北3-5-428,199602,6926869,2,881,3,6,201.9,25.4963,0.92,6.96,86.78,0.92
北3-5-428,199603,6926869,1.7,887,3,6,223.3,25.6109,0.89,7.2,87.68,0.89
北3-5-428,199604,6926869,2,907,3,6,302.5,25.7266,1.57,10.08,84.46,1.57
北3-5-428,199605,6926869,2,907,3,6,221.7,25.8422,1.15,7.15,83.99,1.15
北3-5-428,199606,6926869,2,907,3,6,206.6,25.955,0.89,7.12,87.46,0.89
北3-5-428,199607,6926869,7.3,83,3,6,202.8,26.068,0.85,6.54,87.03,0.85
北3-5-428,199608,6926869,6.8,181,3,6,225.4,26.1806,0.91,7.27,87.53,0.91
北3-5-429,199703,6926920,4,476,3,6,212.3,26.8676,2.73,6.85,60.2,2.73
北3-5-429,199704,6926920,5.5,448,3,6,242.8,26.961,2.55,8.09,68.49,2.55
北3-5-429,199705,6926920,4.2,481,3,6,281.8,27.059,2.58,9.09,71.61,2.58
北3-5-429,199706,6926920,4.2,481,3,6,261.2,27.1478,2.25,8.71,74.2,2.25
北3-5-429,199707,6926920,4.2,481,3,6,226.7,27.2291,1.63,7.31,77.77,1.63
北3-5-429,199708,6926920,6.1,187,3,6,214.6,27.3101,1.41,6.92,79.64,1.41
北3-5-429,199709,6926920,6.3,191,3,6,222.1,27.39,1.71,7.4,76.86,1.71
北3-5-429,199710,6926920,6.3,191,3,6,256.3,27.4746,1.81,8.27,78.07,1.81
北3-5-429,199711,6926920,6.6,126,3,6,263.1,27.5586,1.68,8.77,80.88,1.68
北3-5-429,199712,6926920,6.8,93,3,6,287.5,27.6437,1.93,9.27,79.23,1.93
北3-5-429,199801,6926920,6.7,94,3,6,310.5,27.7282,1.9,10.02,81.06,1.9
北3-5-429,199802,6926920,10,94,3,6,291.8,27.7989,1.93,10.42,81.53,1.93
北3-5-429,199803,6926920,6.8,97,3,6,305.1,27.8766,1.82,9.84,81.55,1.82
北3-5-429,199804,6926920,5.6,253,3,6,248.7,27.9404,1.75,8.29,78.85,1.75
北3-5-429,199805,6926920,6.8,92,3,6,257.6,28.0171,1.77,8.31,78.73,1.77
北3-5-429,199806,6926920,6.8,92,3,6,276.6,28.0907,1.22,9.22,86.73,1.22
北3-5-429,199807,6926920,6.8,92,3,6,259.7,28.1679,0.92,8.38,89.06,0.92
北3-5-429,199808,6926920,6.8,92,3,6,287.9,28.2478,0.95,9.29,89.72,0.95
北3-5-429,199809,6926920,6.8,92,3,6,281.8,28.3283,0.96,9.39,89.74,0.96
北3-5-436,199310,6926365,2.5,714,3,4,477.4,22.3001,5.93,15.4,61.48,5.93
北3-5-436,199311,6926365,2.6,778,3,4,406.4,22.394,3.48,13.55,74.34,3.48
北3-5-436,199312,6926365,2.3,802,3,4,422.2,22.4962,3.89,13.62,71.46,3.89
北3-5-436,199401,6926365,2.9,539,3,4,453.6,22.6062,2.74,14.63,81.31,2.74
北3-5-436,199402,6926365,2.8,599,3,4,417.6,22.7076,2.66,14.91,82.16,2.66
北3-5-436,199403,6926365,4.5,349,3,4,454.2,22.8173,2.7,14.65,81.55,2.7
北3-5-436,199404,6926365,5.1,298,3,4,474.3,22.9292,2.36,15.81,85.05,2.36
北3-5-436,199405,6926365,5.8,219,3,4,523,23.0503,2.07,16.87,87.74,2.07
北3-5-438,199704,6926247,7.1,45,3,4,594.6,26.961,5.76,19.82,70.96,5.76
北3-5-438,199705,6926247,7.1,45,3,4,532.8,27.059,5.44,19.73,72.43,5.44
北3-5-438,199706,6926247,7.1,45,3,4,580.4,27.1478,5.78,19.35,70.14,5.78
北3-5-438,199707,6926247,7.1,45,3,4,602.6,27.2291,5.32,19.44,72.65,5.32
北3-5-438,199708,6926247,7.1,45,3,4,599.6,27.3101,5.26,19.34,72.8,5.26
北3-5-438,199709,6926247,7.1,45,3,4,577.3,27.39,5.38,19.24,72.04,5.38
北3-5-438,199710,6926247,7.1,45,3,4,653.2,27.4746,5,21.07,76.26,5
北3-5-438,199711,6926247,7.1,45,3,4,601.7,27.5586,5.67,20.75,72.69,5.67
北3-5-438,199712,6926247,7.1,45,3,4,678,27.6437,5.12,21.87,76.58,5.12
北3-5-438,199801,6926247,7.1,45,3,4,685.7,27.7282,5.3,22.12,76.05,5.3
北3-5-438,199802,6926247,7.1,45,3,4,576.8,27.7989,5.05,20.6,75.47,5.05
北3-5-438,199803,6926247,7.1,45,3,4,610.2,27.8766,4.98,19.68,74.68,4.98
北3-5-438,199804,6926247,7.1,45,3,4,341.1,27.9404,4.7,17.95,73.82,4.7
北3-5-438,199805,6926247,7.1,45,3,4,1033.5,28.0171,6.32,33.34,81.04,6.32
北3-5-438,199806,6926247,7.1,45,3,4,605.9,28.0907,4.07,22.44,81.85,4.07
北3-5-438,199807,6926247,7.1,45,3,4,656.8,28.1679,3.6,21.19,83.01,3.6
北3-5-438,199808,6926247,7.1,45,3,4,635.2,28.2478,3.76,20.49,81.64,3.76
北3-5-438,199809,6926247,7.1,45,3,4,647.7,28.3283,3.89,21.59,81.98,3.89
北3-5-438,199810,6926247,7.1,45,3,4,610.6,28.4113,4.06,21.81,81.36,4.06
北3-5-438,199811,6926247,7.1,45,3,4,938.2,28.4923,4.88,31.27,84.41,4.88
北3-5-438,199812,6926247,7.1,45,3,4,912.9,28.58,5.5,29.45,81.32,5.5
北3-5-438,199901,6926247,7.1,45,3,4,947.2,28.6678,5.5,30.55,82,5.5
北3-5-438,199902,6926247,7.1,45,3,4,862.3,28.7464,5.53,30.8,82.05,5.53
北3-5-438,199903,6926247,7.1,45,3,4,1042.8,28.8355,6.05,33.64,82.01,6.05
北3-5-438,199904,6926247,7.1,45,3,4,985.4,28.9214,5.59,32.85,82.99,5.59
北3-5-438,199905,6926247,7.1,45,3,4,1176.5,29.0103,5.01,42.02,88.07,5.01
北3-5-438,199906,6926247,6,262,3,4,913.3,29.0904,4.32,35.13,87.71,4.32
北3-5-438,199907,6926247,6,262,3,4,1281.4,29.1742,5.09,41.34,87.69,5.09
北3-5-438,199908,6926247,5.5,267,3,4,1228.1,29.2605,4.58,39.62,88.44,4.58
北3-5-438,199909,6926247,5.5,267,3,4,1276.9,29.345,4.77,42.56,88.8,4.77
北3-5-438,199910,6926247,5.5,267,3,4,1401,29.432,4.76,45.19,89.46,4.76
北3-5-438,199911,6926247,5.5,208,3,4,1378,29.5126,5.42,47.52,88.6,5.42
北3-5-438,199912,6926247,5.5,208,3,4,1382.5,29.5954,5.07,44.6,88.63,5.07
北3-5-438,200001,6926247,5.5,208,3,4,1537.1,29.6824,5.63,49.58,88.65,5.63
北3-5-438,200002,6926247,5.5,208,3,4,1489.2,29.7659,6.23,51.35,87.87,6.23
北3-5-438,200003,6926247,4.8,305,3,4,1647.7,29.8558,7.69,56.82,86.47,7.69
北3-5-438,200004,6926247,6.3,211,3,4,1769.8,29.9355,7.18,58.99,87.83,7.18
北3-5-438,200005,6926247,6.2,127,3,4,1912.5,30.0146,7.25,61.69,88.25,7.25
北3-5-438,200006,6926247,5.7,230,3,4,1901.6,30.0892,7.48,63.39,88.2,7.48
北3-5-438,200007,6926247,5.3,235,3,4,1949.3,30.1717,6.98,62.88,88.9,6.98
北3-5-438,200008,6926247,8.4,235,3,4,1865.7,30.2567,7.09,66.63,89.36,7.09
北3-5-438,200009,6926247,8.4,235,3,4,1784.9,30.3372,6.96,59.5,88.31,6.96
北3-5-438,200010,6926247,8.4,235,3,4,1650.2,30.4148,5.53,53.23,89.61,5.53
北3-5-438,200011,6926247,5.8,173,3,4,1809.7,30.4887,3.92,60.32,93.5,3.92
北3-5-438,200012,6926247,5.8,173,3,4,1853.7,30.5709,6.97,71.3,90.23,6.97
北3-5-439,199612,6926178,7.1,23,3,6,889.3,26.5843,9.65,28.69,66.34,9.65
北3-5-439,199701,6926178,4.9,351,3,6,1137.2,26.6843,12.11,36.68,66.98,12.11
北3-5-439,199702,6926178,4.9,351,3,6,962.4,26.7739,11.5,34.37,66.53,11.5
北3-5-439,199703,6926178,4.9,351,3,6,1119.8,26.8676,11.65,36.12,67.75,11.65
北3-5-439,199704,6926178,6.4,98,3,6,1118.4,26.961,11.09,37.28,70.26,11.09
北3-5-439,199705,6926178,6.4,98,3,6,1167.1,27.059,10.29,37.65,72.68,10.29
北3-5-439,199706,6926178,6.4,98,3,6,988.5,27.1478,9.6,32.95,70.88,9.6
北3-5-439,199707,6926178,6.4,98,3,6,840.8,27.2291,8.22,27.12,69.68,8.22
北3-5-439,199708,6926178,6.4,98,3,6,710.5,27.3101,7.27,22.92,68.28,7.27
北3-5-439,199709,6926178,6.4,98,3,6,700.2,27.39,6.74,23.34,71.12,6.74
北3-5-439,199710,6926178,6.4,98,3,6,764,27.4746,4.51,24.65,81.71,4.51
北3-5-439,199711,6926178,7.1,98,3,6,748,27.5586,4.88,24.93,80.44,4.88
北3-5-439,199712,6926178,7.1,98,3,6,823.3,27.6437,5.44,26.56,79.53,5.44
北3-5-439,199801,6926178,7.1,98,3,6,819.8,27.7282,5.05,26.45,80.9,5.05
北3-5-439,199802,6926178,7.1,98,3,6,730.7,27.7989,5.05,26.1,80.64,5.05
北3-5-439,199803,6926178,7.1,98,3,6,741.8,27.8766,4.48,23.93,81.26,4.48
北3-5-439,199804,6926178,7.1,98,3,6,806.9,27.9404,4.7,26.9,82.53,4.7
北3-5-439,199805,6926178,7.1,98,3,6,1523,28.0171,4.8,49.13,90.22,4.8
北3-5-440,199502,6926121,2.6,722,3,4,1460.9,24.1289,21.05,52.18,59.66,21.05
北3-5-440,199503,6926121,2.9,688,3,4,1686.8,24.2465,21.14,54.41,61.16,21.14
北3-5-440,199504,6926121,3.2,590,3,4,1449.2,24.3586,16.57,48.31,65.71,16.57
北3-5-440,199505,6926121,3.7,489,3,4,1486.4,24.4744,15.16,47.95,68.39,15.16
北3-5-440,199506,6926121,5.2,310,3,4,1484.4,24.5871,15.84,49.48,67.98,15.84
北3-5-440,199507,6926121,3.8,545,3,4,1492.5,24.7014,12.56,48.15,73.91,12.56
北3-5-440,199508,6926121,2.9,668,3,4,1458.1,24.8121,10.83,47.04,76.98,10.83
北3-5-440,199509,6926121,3.6,659,3,4,1437.1,24.9211,8.7,47.9,81.85,8.7
北3-5-440,199510,6926121,2.6,695,3,4,1483.1,25.0356,8.54,47.84,82.15,8.54
北3-5-440,199511,6926121,5.4,423,3,4,1569.4,25.1557,8.59,52.31,83.57,8.59
北3-5-440,199512,6926121,7.1,165,3,4,1560.1,25.2708,8.77,50.33,82.57,8.77
北3-5-440,199601,6926121,6.7,234,3,4,1504.4,25.3848,11.75,48.53,75.8,11.75
北3-5-440,199602,6926121,5.5,380,3,4,1347.9,25.4963,11.65,46.48,74.93,11.65
北3-5-440,199603,6926121,6.1,205,3,4,1364.1,25.6109,10.4,44,76.36,10.4
北3-5-440,199604,6926121,6.6,96,3,4,1467.7,25.7266,11.48,48.92,76.53,11.48
北3-5-440,199605,6926121,6.6,96,3,4,1479.6,25.8422,11.58,47.73,75.74,11.58
北3-5-440,199606,6926121,6.6,96,3,4,1463.4,25.955,11.1,48.78,77.24,11.1
北3-5-440,199607,6926121,6.3,285,3,4,1538,26.068,12.07,49.61,75.67,12.07
北3-5-440,199608,6926121,5.5,224,3,4,1455.5,26.1806,11.18,46.95,76.18,11.18
北3-5-440,199609,6926121,6.5,131,3,4,1283.2,26.2812,9.79,42.77,77.11,9.79
北3-5-440,199610,6926121,5.3,306,3,4,1371.4,26.3863,9.02,45.71,80.27,9.02
北3-5-440,199611,6926121,5.3,306,3,4,1436,26.4848,9.04,47.87,81.12,9.04
北3-5-440,199612,6926121,5.3,306,3,4,1319.3,26.5843,8.15,42.56,80.84,8.15
北3-5-440,199701,6926121,6.4,120,3,4,1359.8,26.6843,8.27,43.86,81.14,8.27
北3-5-440,199702,6926121,6.4,120,3,4,1149.3,26.7739,7.68,41.05,81.29,7.68
北3-5-440,199703,6926121,6.4,120,3,4,1346.5,26.8676,9.12,43.44,79,9.12
北3-5-440,199704,6926121,6.4,120,3,4,1491.8,26.961,10.07,49.73,79.74,10.07
北3-5-440,199705,6926121,6.4,120,3,4,1514.1,27.059,9.16,48.84,81.25,9.16
北3-5-440,199706,6926121,6.4,120,3,4,1446,27.1478,7.74,48.2,83.95,7.74
北3-5-440,199707,6926121,6.4,120,3,4,1317.7,27.2291,7.67,42.51,81.95,7.67
北3-5-440,199708,6926121,6.4,120,3,4,1307.6,27.3101,8.91,42.18,78.88,8.91
北3-5-440,199709,6926121,7,49,3,4,1253.9,27.39,10.67,41.8,74.47,10.67
北3-5-440,199710,6926121,7,49,3,4,1363.3,27.4746,9.1,43.98,79.31,9.1
北3-5-440,199711,6926121,7,49,3,4,1347.4,27.5586,9.53,44.91,78.78,9.53
北3-5-440,199712,6926121,7,49,3,4,1486.6,27.6437,9.16,47.95,80.9,9.16
北3-5-440,199801,6926121,7,49,3,4,1518.3,27.7282,9.22,48.98,81.18,9.22
北3-5-440,199802,6926121,7,49,3,4,1019.7,27.7989,9.4,48.56,80.65,9.4
北3-5-440,199803,6926121,7,49,3,4,1323.9,27.8766,8.56,42.71,79.95,8.56
北3-5-440,199804,6926121,6.1,165,3,4,1340,27.9404,9.34,44.67,79.1,9.34
北3-5-440,199805,6926121,6.1,165,3,4,1416.1,28.0171,7.5,45.68,83.58,7.5
北3-5-440,199806,6926121,6.1,165,3,4,1422.9,28.0907,6.5,47.43,86.3,6.5
北3-5-440,199807,6926121,6.1,165,3,4,1435.3,28.1679,7.08,46.3,84.71,7.08
北3-5-440,199808,6926121,6.1,165,3,4,1504.9,28.2478,7.25,48.55,85.08,7.25
北3-5-440,199809,6926121,6.1,165,3,4,1580.2,28.3283,7.36,52.67,86.03,7.36
北3-5-440,199810,6926121,6.1,165,3,4,1751.4,28.4113,7.4,56.5,86.9,7.4
北3-5-440,199811,6926121,6.1,165,3,4,1700.2,28.4923,7.58,56.67,86.63,7.58
北3-5-440,199812,6926121,6.1,165,3,4,1618.3,28.58,6.99,52.2,86.62,6.99
北3-5-440,199901,6926121,6.1,165,3,4,1513,28.6678,6.42,48.81,86.85,6.42
北3-5-440,199902,6926121,2.8,602,3,4,1268,28.7464,5.69,45.29,87.44,5.69
北3-5-440,199903,6926121,2.8,602,3,4,1490.5,28.8355,6.05,48.08,87.41,6.05
北3-5-440,199904,6926121,2.8,602,3,4,1434.2,28.9214,6.01,47.81,87.44,6.01
北3-5-444,199610,6925908,2,815,3,6,924.3,26.3863,11.77,30.81,61.81,11.77
北3-5-444,199611,6925908,2,815,3,6,886.6,26.4848,10.79,29.55,63.49,10.79
北3-5-444,199612,6925908,2,815,3,6,896.5,26.5843,11.14,32.02,65.2,11.14
北3-5-444,199701,6925908,2.1,766,3,6,1008.1,26.6843,10.02,32.52,69.2,10.02
北3-5-444,199702,6925908,2.1,766,3,6,929.5,26.7739,9.68,33.2,70.84,9.68
北3-5-444,199703,6925908,2.1,766,3,6,1049.7,26.8676,11.01,33.86,67.49,11.01
北3-5-444,199704,6925908,2.1,766,3,6,1212.6,26.961,14.29,40.42,64.65,14.29
北3-5-444,199705,6925908,2.1,766,3,6,1195.5,27.059,13.38,38.56,65.29,13.38
北3-5-444,199706,6925908,2.1,766,3,6,755.9,27.1478,9.95,28,64.45,9.95
北3-5-444,199707,6925908,2.1,653,3,6,857.7,27.2291,9.15,27.67,66.92,9.15
北3-5-444,199708,6925908,2.5,587,3,6,663.1,27.3101,6.98,21.39,67.35,6.98
北3-5-444,199709,6925908,1.6,762,3,6,577,27.39,6.03,19.23,68.65,6.03
北3-5-444,199710,6925908,1.6,762,3,6,933.9,27.4746,9.6,30.13,68.14,9.6
北3-5-444,199711,6925908,1.7,743,3,6,1171.1,27.5586,13.17,39.04,66.26,13.17
北3-5-444,199712,6925908,1.4,826,3,6,1096.1,27.6437,12.51,37.8,66.89,12.51
北3-5-444,199801,6925908,1.7,757,3,6,1210.1,27.7282,13.07,39.04,66.51,13.07
北3-5-444,199802,6925908,1.8,706,3,6,836.9,27.7989,12.6,39.85,68.37,12.6
北3-5-444,199803,6925908,1.6,786,3,6,858.4,27.8766,12.32,47.69,74.17,12.32
北3-5-444,199804,6925908,2.1,770,3,6,1321.9,27.9404,10.5,44.06,76.18,10.5
北3-5-444,199805,6925908,2.1,757,3,6,1308.3,28.0171,10.17,42.2,75.91,10.17
北3-5-444,199806,6925908,2.1,757,3,6,1224.7,28.0907,8.71,40.82,78.66,8.71
北3-5-444,199807,6925908,2.3,757,3,6,882.8,28.1679,6.17,30.44,79.75,6.17
北3-5-444,199808,6925908,2.3,757,3,6,842.7,28.2478,6.26,27.18,76.98,6.26
北3-5-444,199809,6925908,2.3,757,3,6,1024,28.3283,7.36,34.13,78.44,7.36
北3-5-444,199810,6925908,2.3,757,3,6,1176.2,28.4113,9.05,37.94,76.15,9.05
北3-5-444,199811,6925908,2.3,757,3,6,1134,28.4923,9.39,37.8,75.16,9.39
北3-5-444,199812,6925908,2.3,757,3,6,1090.6,28.58,8.24,35.18,76.59,8.24
北3-5-444,199901,6925908,1.6,757,3,6,936.7,28.6678,6.99,32.3,78.37,6.99
北3-5-444,199902,6925908,1.3,827,3,6,932.6,28.7464,7.41,33.31,77.75,7.41
北3-5-444,199903,6925908,1.3,827,3,6,1199.1,28.8355,7.67,38.68,80.16,7.67
北3-5-444,199904,6925908,1.3,827,3,6,1086,28.9214,8.4,36.2,76.8,8.4
北3-5-444,199905,6925908,1.3,827,3,6,1072.3,29.0103,7.67,34.59,77.83,7.67
北3-5-444,199906,6925908,2.1,698,3,6,1036,29.0904,6.46,34.53,81.29,6.46
北3-5-444,199907,6925908,2.1,698,3,6,1058,29.1742,7.15,36.48,80.41,7.15
北3-5-444,199908,6925908,1.9,729,3,6,1237.8,29.2605,9.45,39.93,76.34,9.45
北3-5-444,199909,6925908,1.9,729,3,6,1125.5,29.345,7.99,37.52,78.7,7.99
北3-5-444,199910,6925908,1.9,729,3,6,1223.4,29.432,6.14,39.46,84.44,6.14
北3-5-444,199911,6925908,1.7,704,3,6,1135.7,29.5126,4.62,37.86,87.79,4.62
北3-5-444,199912,6925908,2.1,723,3,6,1174.3,29.5954,5.13,37.88,86.46,5.13
北3-5-444,200001,6925908,2.7,723,3,6,1210.5,29.6824,5.12,41.74,87.73,5.12
北3-5-444,200002,6925908,2.7,723,3,6,1224.1,29.7659,5.09,42.21,87.94,5.09
北3-5-444,200003,6925908,1.4,761,3,6,1215,29.8558,3.15,39.19,91.98,3.15
北3-5-444,200004,6925908,3.9,411,3,6,631.1,29.9355,4.31,45.08,90.43,4.31
北3-5-448,200104,6925628,1.76,777,4.2,6,1133.5,30.899,9.54,37.78,74.75,9.54
北3-5-448,200105,6925628,1.76,777,4.2,6,1150.7,30.9833,9.41,37.12,74.65,9.41
北3-5-448,200106,6925628,1.76,777,4.2,6,1080.6,31.0614,7.38,36.02,79.5,7.38
北3-5-448,200107,6925628,1.76,777,4.2,6,1039.7,31.1402,4.97,33.54,85.18,4.97
北3-5-448,200108,6925628,1.76,777,4.2,6,1166.5,31.2193,7.48,37.63,80.11,7.48
北3-5-448,200109,6925628,1.76,777,4.2,6,1089.7,31.2938,7.98,36.32,78.02,7.98
北3-5-448,200110,6925628,1.76,777,4.2,6,1075.6,31.3695,7.32,34.7,78.91,7.32
北3-5-448,200111,6925628,1.76,777,4.2,6,963.6,31.4427,6.42,32.12,80.02,6.42
北3-5-448,200112,6925628,1.76,777,4.2,6,1000.7,31.5226,7.5,32.28,76.76,7.5
北3-5-448,200201,6925628,1.76,777,4.2,6,1083.7,31.5999,6.83,34.96,80.46,6.83
北3-5-448,200202,6925628,1.76,777,4.2,6,1035.6,31.6671,6.54,36.99,82.31,6.54
北3-5-448,200203,6925628,2,777,4.2,6,1164,31.741,6.65,37.55,82.29,6.65
北3-5-448,200204,6925628,2,777,4.2,6,1127.6,31.818,4.79,37.59,87.26,4.79
北3-5-448,200205,6925628,2,777,4.2,6,1224,31.8979,6.62,39.48,83.23,6.62
北3-5-448,200206,6925628,2,777,4.2,6,1153.6,31.9814,6.02,38.45,84.34,6.02
北3-5-448,200207,6925628,2,777,4.2,6,951.4,32.0605,4.42,30.69,85.6,4.42
北3-5-448,200208,6925628,2,777,4.2,6,963.4,32.1397,4.2,31.08,86.49,4.2
北3-5-448,200209,6925628,2,777,4.2,6,723.3,32.216,2.39,24.11,90.09,2.39
北3-5-448,200210,6925628,7.43,777,4.2,6,541.1,32.2933,1.62,19.33,91.63,1.62
北3-5-448,200211,6925628,1.68,877.2,4.2,6,1201.5,32.3649,4.41,40.05,88.99,4.41
北3-5-448,200212,6925628,1.67,858.8,4.2,6,1135.8,32.4428,4.69,36.64,87.19,4.69
北3-5-448,200301,6925628,1.67,858.8,4.2,6,1313.4,32.5204,5.63,42.37,86.71,5.63
北3-5-448,200302,6925628,2.45,738.9,4.2,6,1129.2,32.5883,5.9,40.33,85.38,5.9
北3-5-448,200303,6925628,2.16,786.1,4.2,6,1378.7,32.6616,5.06,44.47,88.62,5.06
北3-5-448,200304,6925628,2.01,766.5,4.2,6,1288.8,32.7336,4.31,42.96,89.96,4.31
北3-5-448,200305,6925628,2,864,4.2,6,1299.7,32.8094,4.8,41.93,88.56,4.8
北3-5-448,200306,6925628,1.95,849.8,4.2,6,935,32.8816,3.58,31.17,88.52,3.58
北3-5-448,200307,6925628,2.05,785.9,4.2,6,889.8,32.9529,3.86,28.7,86.56,3.86
北3-5-448,200308,6925628,2.54,722.5,4.2,6,821.6,33.0266,3.55,26.5,86.6,3.55
北3-5-448,200309,6925628,2.89,624.8,4.2,6,299.9,33.0973,1.44,10,85.63,1.44
北3-5-448,200310,6925628,7.97,624.8,4.2,6,9.1,33.1694,2,9.1,78.02,2
北3-5-448,200311,6925628,2.15,789.5,4.2,6,464.7,33.2366,4.19,27.34,84.66,4.19
北3-5-448,200312,6925628,2.27,764.4,4.2,6,962.4,33.3057,3.97,31.05,87.22,3.97
北3-5-448,200401,6925628,1.81,824.8,4.2,6,858.8,33.3748,3.86,27.7,86.06,3.86
北3-5-448,200402,6925628,2.11,752.2,4.2,6,744.5,33.4401,3.04,25.67,88.15,3.04
北3-5-448,200403,6925628,2.45,761.8,4.2,6,802.6,33.5116,2.81,25.89,89.16,2.81
北3-5-448,200404,6925628,7.51,761.8,4.2,6,691,33.58,2.53,23.03,89,2.53
北3-5-448,200405,6925628,7.53,761.8,4.2,6,144,33.6495,1.88,18,89.58,1.88
北3-5-448,200406,6925628,7.53,761.8,4.2,6,457,33.7134,1.13,15.23,92.56,1.13
北3-5-448,200407,6925628,1.85,825.9,4.2,6,477,33.7756,1.35,15.39,91.19,1.35
北3-5-448,200408,6925628,1.98,791.5,4.2,6,509,33.8405,1.97,16.42,88.02,1.97
北3-5-448,200409,6925628,1.85,819,4.2,6,475,33.9038,2.13,15.83,86.53,2.13
北3-5-448,200410,6925628,2.24,733.1,4.2,6,389,33.9655,1.81,14.41,87.4,1.81
北3-5-448,200411,6925628,1.88,815.8,4.2,6,460,34.0187,1.87,15.33,87.83,1.87
北3-5-448,200412,6925628,1.99,787.2,4.2,6,751,34.0795,2.9,24.23,88.02,2.9
北3-5-448,200501,6925628,1.22,841,4.2,6,884,34.1435,3.84,28.52,86.54,3.84
北3-5-448,200502,6925628,1.27,823.6,4.2,6,649,34.1975,3.14,23.18,86.44,3.14
北3-5-448,200503,6925628,1.61,733,4.2,6,712,34.259,2.97,23.73,87.5,2.97
北3-5-448,200504,6925628,2.96,724.6,4.2,6,583,34.3167,1.4,19.43,92.8,1.4
北3-5-448,200505,6925628,2.79,756.2,4.2,6,696,34.3775,2.06,22.45,90.8,2.06
北3-丁4-436,200307,6927017,1.82,871.2,3,6,464,32.9529,4.19,14.97,72,4.19
北3-丁4-436,200308,6927017,1.86,755.8,3,6,492.3,33.0266,4.27,15.88,73.13,4.27
北3-丁4-436,200309,6927017,1.88,834.5,3,6,459.4,33.0973,3.58,15.31,76.64,3.58
北3-丁4-436,200310,6927017,2.23,740.8,3,6,480.5,33.1694,3.34,15.5,78.48,3.34
北3-丁4-436,200311,6927017,2.03,767.5,3,6,413.3,33.2366,2.76,13.78,79.99,2.76
北3-丁4-436,200312,6927017,1.83,802.1,3,6,433.2,33.3057,2.79,13.97,80.01,2.79
北3-丁4-436,200401,6927017,1.55,895.8,3,6,405.1,33.3748,2.18,13.07,83.34,2.18
